days_since_infection,median,lower_95,upper_95
4.8,0.772986237000088,0.618526869234959,0.886568400290736
4.9,0.770185701787945,0.61580244317695,0.886929316775811
5,0.766744067436911,0.61311551816528,0.884940068722606
5.1,0.762893978807309,0.609102133798488,0.882501408632176
5.2,0.75891296582275,0.605667727919524,0.880946432157365
5.3,0.754780845488877,0.602656706209662,0.87842147859349
5.4,0.750714001499111,0.598610170928735,0.875304915958518
5.5,0.746970352625294,0.594561974646942,0.872277401403697
5.6,0.742750709156701,0.590495921179925,0.869293837682029
5.7,0.738216093152907,0.58669275683509,0.866267894658934
5.8,0.733852166323061,0.582405313220698,0.862686418898731
5.9,0.729378808607005,0.578090667395921,0.859632085757614
6,0.725050744075106,0.573764066919805,0.856573915766595
6.1,0.720429926436301,0.56943923592774,0.852581736477678
6.2,0.715891744743746,0.56509898647323,0.849590774965605
6.3,0.711314146624492,0.560748285270991,0.845680326547579
6.4,0.706747791723821,0.556496325171777,0.842131677798623
6.5,0.702191845391557,0.552620768274755,0.838462405239396
6.6,0.697262329488775,0.547675228042629,0.834298441495679
6.7,0.692530287856408,0.543248546909521,0.830633042943106
6.8,0.687630337787513,0.538853070577237,0.82587259026645
6.9,0.682716082034836,0.534062676536624,0.821397856710569
7,0.677471776401394,0.529436281837914,0.81814086273599
7.1,0.672461524708599,0.5238357716161,0.813674150192875
7.2,0.667609773756186,0.519539509658019,0.809116489021061
7.3,0.662680810638539,0.515268621906267,0.804545412541238
7.4,0.657750898137365,0.511134330598362,0.799969320298738
7.5,0.652457820698536,0.506756624218181,0.795377424746279
7.6,0.647198410473894,0.502214612906108,0.790832976840401
7.7,0.641842672224301,0.497679046573829,0.786256087698118
7.8,0.63663217935277,0.49329384551373,0.781606290886335
7.9,0.63138168226608,0.488032418468031,0.776470632134797
8,0.62601663554966,0.483779138741477,0.771361271844072
8.1,0.620674939660156,0.47951346669043,0.766283556612038
8.2,0.615309397839767,0.474910509657308,0.761661211486429
8.3,0.609839622381236,0.47020350792512,0.756563173876401
8.4,0.604548490895045,0.46569015936276,0.751731431242944
8.5,0.599105863508741,0.46142396511057,0.746917852177585
8.6,0.593734374433533,0.456995404069192,0.741148940806859
8.7,0.588201054831822,0.452405811411458,0.7361050186796
8.8,0.582465970944563,0.447877503350709,0.731152797674269
8.9,0.576933448042188,0.442817129034099,0.725729225479487
9,0.571223837737454,0.437498163836351,0.720162989273599
9.1,0.565537852682194,0.4320389445897,0.714578836674845
9.2,0.560156819628579,0.428150778467388,0.708635831800899
9.3,0.554218920335753,0.423056806563135,0.702302313325783
9.4,0.548557789767373,0.417388001813708,0.696431252757957
9.5,0.543321327731446,0.412578438330257,0.690370415380715
9.6,0.5376934393435,0.407953811350406,0.684373439175226
9.7,0.531443022181618,0.403252964854443,0.678657770669557
9.8,0.52543168925068,0.398634736249374,0.673067682834524
9.9,0.519805425468387,0.39400046161904,0.665651148882343
10,0.514684838481098,0.389677453475581,0.659698621516337
10.1,0.50918203555703,0.385169133012208,0.653703993193362
10.2,0.503603647646445,0.380680439834236,0.647822563827563
10.3,0.497886881816528,0.376219017701462,0.641589360460182
10.4,0.492206313901758,0.37178827386063,0.635315346330119
10.5,0.486660494391052,0.367236157934833,0.629290041472403
10.6,0.4810958778048,0.362124909812413,0.623081353589415
10.7,0.475440435201816,0.356794673656531,0.616801449638973
10.8,0.469731480779978,0.35245078543913,0.610111353103765
10.9,0.464180275864009,0.348447946814695,0.60337654495942
11,0.45870452775323,0.343516363824502,0.597000444338033
11.1,0.453333377946615,0.338810230102923,0.590058533341372
11.2,0.447186286097263,0.334257434907093,0.583762366422518
11.3,0.441848700662608,0.329474094568225,0.57788650412111
11.4,0.436519957270056,0.324523827143983,0.571921554752982
11.5,0.430762572854051,0.320496068247727,0.565504574155127
11.6,0.425293779490287,0.316193900294402,0.558819976811456
11.7,0.419920102003325,0.31138567397473,0.552519033013517
11.8,0.414558978326699,0.306643039410713,0.54650511366202
11.9,0.409369853058505,0.301770190115575,0.540364740596976
12,0.403989775086232,0.296297620475057,0.533763328385769
12.1,0.398533399663217,0.291282756167863,0.527143721088927
12.2,0.393166374638805,0.286578106662259,0.520878097870729
12.3,0.387760146311154,0.28135639890165,0.514708102094849
12.4,0.382505030790779,0.277021503819154,0.507272447232637
12.5,0.377138655522678,0.272827316918321,0.5008825164273
12.6,0.37191333257561,0.268647529297822,0.493846226488591
12.7,0.366555778886927,0.26467284170716,0.487149284095871
12.8,0.361397627859937,0.260299276222496,0.481533382424808
12.9,0.356108402256112,0.256269920802624,0.475462679278294
13,0.350914283645566,0.251610526418166,0.469374521470483
13.1,0.345516746093462,0.247509224783833,0.462773522053449
13.2,0.340554260792047,0.243727352554581,0.456843311918456
13.3,0.335609215642468,0.239554607190515,0.451077642673525
13.4,0.330671102957136,0.235450464744979,0.445281363676831
13.5,0.32581512649629,0.231486071531266,0.439624342305285
13.6,0.320776660818058,0.226908774194151,0.433726348341231
13.7,0.3160197884102,0.222806127769303,0.427745223868642
13.8,0.311155433124034,0.218821888284678,0.421793460352835
13.9,0.306566083362851,0.214704222913306,0.416905299427667
14,0.301906219692767,0.21082807783444,0.411409920590872
14.1,0.297094112606794,0.206492468556833,0.405507151129269
14.2,0.292643989010873,0.202607928667755,0.400029331417218
14.3,0.288093337087135,0.198301339087738,0.395038414576195
14.4,0.28353043587658,0.194098523561063,0.38840564726226
14.5,0.278684125599891,0.190224805549373,0.382424012297908
14.6,0.274100385425662,0.186358682937609,0.37716992358338
14.7,0.269628576191811,0.18258152142049,0.371962418934258
14.8,0.265193902095042,0.178258984423495,0.366839713628499
14.9,0.260971645304561,0.174098675813668,0.362090213792263
15,0.256961361128979,0.170167226864278,0.357390891217686
15.1,0.252765933198419,0.166494376358093,0.352725278669102
15.2,0.248672712323076,0.163339123112096,0.348311673111428
15.3,0.244612036230917,0.159690918450876,0.34358704498558
15.4,0.240463371515102,0.156317505051834,0.339214161106805
15.5,0.236521243426555,0.153351300331618,0.334873753311694
15.6,0.232389266737337,0.150198707821236,0.32984190758401
15.7,0.228404127818123,0.146544319518683,0.325141131385711
15.8,0.22439334365679,0.143572274161969,0.320678700223831
15.9,0.220512541899501,0.140156008017348,0.316217895391866
16,0.216616041446326,0.137282684656574,0.311276870842865
16.1,0.212925111943417,0.133931498278198,0.30655419267868
16.2,0.208938626295517,0.130698997727743,0.302728561207592
16.3,0.20523488861694,0.127507150930671,0.298324480471399
16.4,0.20144572562137,0.124919027316698,0.294154790282434
16.5,0.197834437883384,0.122083590585058,0.289675077522461
16.6,0.194250305061531,0.11935170776567,0.285212458188498
16.7,0.19065833998381,0.116241596576302,0.280504521950789
16.8,0.187005299533852,0.113580534375891,0.27683798593171
16.9,0.183602718545079,0.110897978792274,0.27191558652549
17,0.180242176398413,0.107820263464629,0.268062915882299
17.1,0.176931820514425,0.105259025961693,0.264167206890659
17.2,0.173691145297405,0.102895065404377,0.259755780229026
17.3,0.170483989801726,0.10015165847897,0.255783992853085
17.4,0.167252955213339,0.0974660485956116,0.251810559106008
17.5,0.164064170600598,0.0948557752190047,0.247895440621813
17.6,0.160761368995543,0.0924744464728824,0.244090444318021
17.7,0.157865732789393,0.0902321666112141,0.241030966917244
17.8,0.154801925678477,0.0880579163766827,0.237163007311456
17.9,0.151787569004611,0.0857707886973889,0.233339523638441
18,0.149005803027101,0.0834775026388702,0.229484308636071
18.1,0.14599537288165,0.0812920200207628,0.225717149245067
18.2,0.143115668901366,0.0792516837041832,0.222347889287992
18.3,0.140236453806266,0.0772603820170544,0.218986278102281
18.4,0.137676420677805,0.0755740723075366,0.215589142177184
18.5,0.134986802664536,0.0737526997734935,0.21242068995197
18.6,0.132352754309003,0.0720155126523786,0.20959179581828
18.7,0.129890597737452,0.0703724746313695,0.206901823209224
18.8,0.127443943192545,0.0685305190391879,0.203940246702312
18.9,0.124896508226258,0.0667364275139747,0.200739799985882
19,0.122377739508756,0.0651339587518698,0.197621683761578
19.1,0.119925696373503,0.0635443325986363,0.194568023992473
19.2,0.117471358291846,0.0616059295107373,0.191453559942506
19.3,0.115289244160236,0.0599712446736782,0.188497701551964
19.4,0.113000548341644,0.0583002794233987,0.185709232608064
19.5,0.110737222514269,0.0568312729509157,0.1827272437162
19.6,0.10841145625067,0.0554061625761989,0.179553502157021
19.7,0.106280033636942,0.0539643554646203,0.176668272794694
19.8,0.104184739983984,0.0524706807815171,0.173960510910582
19.9,0.102090958863877,0.0511226237102996,0.17101797869595
20,0.0999353515252,0.0497517572378001,0.168345172053013
20.1,0.0980367963325292,0.0484691165647537,0.165728270432736
20.2,0.096133992062069,0.0471640195425398,0.163111290705565
20.3,0.0941835522748785,0.0458538933161898,0.160443693099928
20.4,0.0923316088620173,0.044648201932861,0.158025472689083
20.5,0.0904137890765091,0.0434552407035149,0.155589421508422
20.6,0.0884413104049041,0.0422657033317679,0.153132058720518
20.7,0.0866149355519192,0.0411023206526165,0.150883485980052
20.8,0.0849454872144513,0.0399589418021131,0.148580199656321
20.9,0.0831993215778379,0.0388608203864645,0.146497566502107
21,0.0815517191536893,0.0377358629329307,0.144499559210807
21.1,0.0799542022266894,0.0366421434858656,0.142163102008639
21.2,0.0783363255348034,0.0355938421907367,0.139897226238208
21.3,0.0768031260195346,0.0345617237192688,0.137943763681035
21.4,0.0752647699417342,0.0335418761980969,0.135579536556388
21.5,0.0737454276726567,0.0325685355696107,0.13363281198362
21.6,0.0722355628449817,0.0316165943056979,0.131876192068632
21.7,0.0708028108046768,0.0307747605666378,0.12982178253361
21.8,0.0693126855278863,0.0299227775921152,0.127903510219286
21.9,0.0678223783737192,0.0291119262019744,0.125953000710165
22,0.0664774419418381,0.0282075427082759,0.124195364023543
22.1,0.0650820970495009,0.0274051291608324,0.122347474516609
22.2,0.0637283872045641,0.026630442246534,0.120633067164756
22.3,0.0623513789633697,0.0259172736873427,0.118755080271736
22.4,0.061004089256528,0.0252234881425369,0.117022536418604
22.5,0.0597572905064956,0.0245381891904602,0.115042824519574
22.6,0.0585200600021231,0.0238747338418374,0.113013693596982
22.7,0.0573402581534497,0.0231819601773778,0.111313023577252
22.8,0.056097972829007,0.0225908642456084,0.109514303422845
22.9,0.0549334504410487,0.0219183818721883,0.107768386671614
23,0.0538157077126257,0.0212654826128045,0.106095874820301
23.1,0.0526394889814489,0.0206733410596167,0.104395890400205
23.2,0.0515560880120517,0.0200162683085659,0.102776644475856
23.3,0.0505317018079343,0.0194192069910481,0.10116531236051
23.4,0.0494540501686658,0.0188525692972012,0.0995687470859452
23.5,0.048414307847919,0.0182786896140684,0.0979963477691653
23.6,0.0473752680302451,0.0177425146299776,0.0965077998124206
23.7,0.046399935891711,0.0172490679900932,0.0950400698612381
23.8,0.0454288011252675,0.0167477642856638,0.0936080946647566
23.9,0.0444703181583518,0.0163267431539779,0.0921321489751909
24,0.0435099642233059,0.0158625714030962,0.0906791394139786
24.1,0.0425978874061231,0.0153981917807432,0.0893427033064459
24.2,0.0416885109794089,0.0149125924593794,0.0878851874418007
24.3,0.0408337692063134,0.0144972566168793,0.0864108028644952
24.4,0.0400065435752667,0.0140833938999441,0.084916849609563
24.5,0.0391764979482682,0.0136653426663495,0.0835774418003704
24.6,0.0382764036310057,0.0132484565246315,0.0822548135965356
24.7,0.0374598024980033,0.0128535377425828,0.081151805580328
24.8,0.0366708699989093,0.012471575711104,0.0799897955477746
24.9,0.0358626662936682,0.0120967628474887,0.078825202324094
25,0.0350774747548513,0.0117381760024888,0.077511869242752
25.1,0.0343197902576376,0.0114025104719908,0.0762701841105172
25.2,0.0335432635073548,0.0110763778523417,0.0751103059909068
25.3,0.0327850700667103,0.0107600696546707,0.0740600666254061
25.4,0.0320827879269943,0.0104505926595334,0.0727722780834563
25.5,0.0314191431372503,0.0101539803346102,0.071503959924395
25.6,0.0307213287602867,0.00986333254318993,0.0702560720284675
25.7,0.0300553071135373,0.00958092391660577,0.0691140073899437
25.8,0.0293785063829074,0.00929343656285076,0.0681195784146084
25.9,0.0287419902932642,0.00900023258635585,0.0669913839626511
26,0.0281198370569457,0.00874974299216833,0.0658728967708764
26.1,0.0275047844947686,0.00850616568333638,0.0649703639495447
26.2,0.0268865062736655,0.00826931318345986,0.0640832735876667
26.3,0.0263018969429915,0.00803903741498488,0.0629952062396549
26.4,0.02573468293723,0.00781054428347437,0.0619555355209465
26.5,0.0251888999075968,0.00758407016368911,0.0610241439276603
26.6,0.0246521749381462,0.007363624950758,0.0601055971645375
26.7,0.0241268982584039,0.00713571261971091,0.0590990782021139
26.8,0.0235890661957131,0.00691487526723228,0.0580819508796234
26.9,0.0230885449515622,0.00670086035902765,0.0570812669657306
27,0.0226072759725325,0.00649651323217301,0.0561704575823104
27.1,0.0221172288519034,0.00631109002949296,0.0553712643293211
27.2,0.021633477491373,0.00613185364908644,0.0545832352513492
27.3,0.0211569916273106,0.0059446252483205,0.0537891871212015
27.4,0.0206668936638971,0.00575909537924969,0.0530110376298889
27.5,0.0202291297333564,0.0055793233975466,0.0520942473320249
27.6,0.0197771834048008,0.00540541820793905,0.0513295523559884
27.7,0.0193500607915993,0.00525152384546665,0.05052181270488
27.8,0.0189265425964818,0.00510880596316438,0.0497625608101079
27.9,0.0185144995472053,0.00496868048298819,0.0490649073561375
28,0.0181118940304588,0.00481129736836254,0.048376297690208
28.1,0.0177114791180045,0.00465887656383474,0.0475983100913169
28.2,0.0173213756841263,0.0045125224051958,0.0467736214307016
28.3,0.0169485039568912,0.00437860065064844,0.0459623837578946
28.4,0.0165660165077297,0.00424872088696416,0.0451645497345857
28.5,0.0161952114718024,0.004122824131528,0.0443799208679377
28.6,0.0158460387513479,0.00400005903478526,0.0436450356313463
28.7,0.0154975359026551,0.00387085680126049,0.0429701206583666
28.8,0.0151452367749768,0.0037531601506029,0.0423035835499451
28.9,0.0148107261288189,0.00364190623878419,0.041647511749398
29,0.0144807665614731,0.0035337557654899,0.0410017535578593
29.1,0.0141605538838239,0.00342889148983852,0.0403237479989182
29.2,0.0138522495343202,0.00332741961286906,0.0396215976446618
29.3,0.0135526489913793,0.00322894100105335,0.0389311812206948
29.4,0.0132473264190239,0.00313336792187568,0.0382830953367743
29.5,0.0129609365507794,0.00304061518123824,0.0377415451340852
29.6,0.0126872344895487,0.00295060005194868,0.0372073612001546
29.7,0.0124106436540831,0.00286324976427819,0.0366804516533004
29.8,0.0121283567729599,0.00277891374275041,0.0361565790915665
29.9,0.0118591844430801,0.00269977118519464,0.0356022493687606
30,0.011596034068029,0.00262287674950498,0.0350516977465357
